,Date,User,Tweet
3127,2022-10-21 11:35:41+00:00,i_am_vikki_,"@Safaricom_Care by dialing *126# and lipa na bonga points which is option 2

#CustomerObsessionMonth
#Tuinuane"
3128,2022-10-21 11:35:41+00:00,Rastafarai254,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane**"
3129,2022-10-21 11:35:41+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth,...,,,,,"
3130,2022-10-21 11:35:40+00:00,a_kanyash,"@Safaricom_Care Dial  *126# and  then select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3131,2022-10-21 11:35:39+00:00,oms_mt2,@Safaricom_Care *126*2*1# #CustomerObsessionMonth #Tuinuane
3132,2022-10-21 11:35:39+00:00,theerealraf,@Safaricom_Care *126# select lipa na b onga #Tuinuane #CustomerObsessionMonth
3133,2022-10-21 11:35:39+00:00,odeagard,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth."
3134,2022-10-21 11:35:38+00:00,vincentomwes,@Safaricom_Care *126*0*2#
3135,2022-10-21 11:35:37+00:00,Nyambura_Flake,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3136,2022-10-21 11:35:37+00:00,Mimimkenya7,"@Safaricom_Care You need to dial *126# hapo kwa buy goods
#CustomerObsessionMonth #Tuinuane"
3137,2022-10-21 11:35:36+00:00,Killi8661,"@Safaricom_Care Dial *126# 
select lipa na bonga points
Enter amount.
#Tuinuane
#CustomerObsessionMonth"
3138,2022-10-21 11:35:36+00:00,AlexWanyui,"@Safaricom_Care By dialing *126#, then select lipa na bonga points, then enter then till number, then the amount, then service pin.  #Tuinuane #CustomerObsessionMonth"
3139,2022-10-21 11:35:36+00:00,mulatyarodgers,"@Safaricom_Care Dial *126#
Select option 2 - Lipa na bonga points.
Enter the till number or paybill number.
Press Ok.
#Tuinuane
#CustomerObsessionMonth"
3140,2022-10-21 11:35:35+00:00,Martinchesters,"@Safaricom_Care Dial *126# , select lipa na Bonga Points,enter the playbill or till number

#tuinuane #CustomerObsessionMonth"
3141,2022-10-21 11:35:35+00:00,Rastafarai254,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane...."
3142,2022-10-21 11:35:35+00:00,sir_ma001,"@Safaricom_Care My safaricom app is the best 
Go to bonga there are some options
#CustomerObsessionMonth  #Tuinuane"
3143,2022-10-21 11:35:35+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth,...,,"
3144,2022-10-21 11:35:33+00:00,siezake,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane
#CustomerObsessionMonth f"
3145,2022-10-21 11:35:33+00:00,YulitaMitei,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3146,2022-10-21 11:35:32+00:00,kipruto_97,@Safaricom_Care #tuinuane #CustomerObsessionMonth by dialing *126# qnd selecting the lipa na bonga option
3147,2022-10-21 11:35:32+00:00,musakalumbo,"@Safaricom_Care *126#
Option0"
3148,2022-10-21 11:35:32+00:00,sieleelvis4,@Safaricom_Care *126# then lipa na bonga then either buy goods or pay bills
3149,2022-10-21 11:35:32+00:00,Oboko_jay,@Safaricom_Care Dial *126# then option 1 #Tuinuane #CustomerObsessionMonth...
3150,2022-10-21 11:35:32+00:00,LegoatKe,"@Safaricom_Care *126*0*5#
#Tuinuane #CustomerObsessionMonth"
3151,2022-10-21 11:35:32+00:00,chasingthebag__,"@Safaricom_Care redeem  Bonga Points, by dialing *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount you want to pay and your service PIN.

#Tuinuane #CustomerObsessionMonth"
3152,2022-10-21 11:35:31+00:00,sanguine_jay,"@Safaricom_Care *126# then press option 2 then option 1,, you enter the till number  :
#CustomerObsessionMonth #Tuinuane"
3153,2022-10-21 11:35:31+00:00,Mersh_q08,"@Safaricom_Care Using glovo
#Tuinuane 
#CustomerObsessionMonth"
3154,2022-10-21 11:35:31+00:00,Rastafarai254,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane.."
3155,2022-10-21 11:35:31+00:00,wewe_lan,@Safaricom_Care *126#  #Tuinuane #CustomerObsessionMonth
3156,2022-10-21 11:35:30+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth,.,,,."
3157,2022-10-21 11:35:29+00:00,theerealraf,@Safaricom_Care *126# select lipa  na bonga #Tuinuane #CustomerObsessionMonth
3158,2022-10-21 11:35:29+00:00,254DAVIE1,@Safaricom_Care #Tuinuane #CustomerObsessionMonth just by simply dialing *126# and selecting the option 2 that is lipa na bonga you can reedem your bonga points and purchase food convinietly
3159,2022-10-21 11:35:29+00:00,KevTheNash254,@Safaricom_Care Dial *126# select transfer points to inua someone with bonga
3160,2022-10-21 11:35:28+00:00,Mr_Kifaki,@Safaricom_Care Continue ... #CustomerObsessionMonth #tuinuane
3161,2022-10-21 11:35:27+00:00,akko_aurea,@Safaricom_Care *126# option 2 lipa na bonga points #Tuinuane #CustomerObsessionMonth
3162,2022-10-21 11:35:27+00:00,extraobservant,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane
#CustomerObsessionMonth"
3163,2022-10-21 11:35:27+00:00,DullaQuan,@El_Chefe01 @Safaricom_Care Chairman😂😂👍
3164,2022-10-21 11:35:27+00:00,BitreAbok,"@Safaricom_Care You dial *126# then option 2
Lipa na bonga then select the needed option #CustomerObsession #Tuinuane"
3165,2022-10-21 11:35:27+00:00,Generali254KE,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3166,2022-10-21 11:35:27+00:00,kizitolumosi,"@Safaricom_Care #Tuinuane
Paying billsfd"
3167,2022-10-21 11:35:27+00:00,TheKongeluk1,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane
#CustomerObsessionMonth"
3168,2022-10-21 11:35:27+00:00,Deniekip,"@Safaricom_Care Dialing *126*
#CustomerObsessionMonth
 #Tuinuane"
3169,2022-10-21 11:35:27+00:00,wajikwaya,"@Safaricom_Care #Tuinuane
#CustomerObsessionMonth
*126# 
Unaenda lipa na bonga points
Then till"
3170,2022-10-21 11:35:26+00:00,khakis_vendor,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3171,2022-10-21 11:35:26+00:00,Rastafarai254,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3172,2022-10-21 11:35:25+00:00,a_kanyash,"@Safaricom_Care Dialling  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3173,2022-10-21 11:35:25+00:00,dominickigen6,@Safaricom_Care Dialling *126# and select lipa na bonga points #Tuinuane #CustomerObsessionMonth
3174,2022-10-21 11:35:24+00:00,NatsBev,@Safaricom_Care #Tuinuane dial *126# then choose option 2 to pay for service through paybill or buy goods using bonga points
3175,2022-10-21 11:35:24+00:00,floyedmuchiri,"@Safaricom_Care #CustomerObsessionMonth *126*0#
Pamoja tuinuane
You can donate bonga, to even community"
3176,2022-10-21 11:35:24+00:00,i_am_vikki_,"@Safaricom_Care .by dialing *126# and lipa na bonga points which is option 2
#CustomerObsessionMonth
#Tuinuane"
3177,2022-10-21 11:35:24+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth, x.."
3178,2022-10-21 11:35:23+00:00,theerealraf,@Safaricom_Care *126# selebct lipa na bonga #Tuinuane #CustomerObsessionMonth
3179,2022-10-21 11:35:23+00:00,juandemyc,@Safaricom_Care you can by dialing*126# and select lipa na bonga points and enter the Till number for the person you want to pay for  #CustomerObsessionMonth #Tuinuane
3180,2022-10-21 11:35:22+00:00,denis48366439,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsession Month"
3181,2022-10-21 11:35:21+00:00,EzekielKipnge10,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3182,2022-10-21 11:35:21+00:00,kizitolumosi,"@Safaricom_Care #Tuinuane
Paying billsgff"
3183,2022-10-21 11:35:21+00:00,kwendo_benson,"@Safaricom_Care By dialing *126#, select lipana bonga points,then paybill"
3184,2022-10-21 11:35:21+00:00,TilenKE,"@Safaricom_Care *126#, lipa na bonga
Buy goods, enter till, amount. 
#CustomerObsessionMonth #Tuinuane"
3185,2022-10-21 11:35:21+00:00,Mzitoo2022,@Safaricom_Care Dialing *126#  #Tuinuane #CustomerObsessionMonth ken
3186,2022-10-21 11:35:20+00:00,Labankingmutuma,"@Safaricom_Care #Tuinuane
#CustomerObsessionMonth 
By using my safaricom app one is able to lipa na bongapoints"
3187,2022-10-21 11:35:20+00:00,Wa_reverend,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3188,2022-10-21 11:35:19+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth..,,,"
3189,2022-10-21 11:35:18+00:00,Stellat_Ngatz,@Safaricom_Care By dialling *126# then the option 0 pamoja tuungane #Tuinuane #CustomerObsessionMonth
3190,2022-10-21 11:35:17+00:00,theerealraf,@Safaricom_Care *126# sel ect lipa na bonga #Tuinuane #CustomerObsessionMonth
3191,2022-10-21 11:35:17+00:00,i_am_vikki_,"@Safaricom_Care by .dialing *126# and lipa na bonga points which is option 2
#CustomerObsessionMonth
#Tuinuane"
3192,2022-10-21 11:35:16+00:00,aggieymso,@Safaricom_Care *126*2*1# #CustomerObsessionMonth #Tuinuane
3193,2022-10-21 11:35:16+00:00,famoucele,"@Safaricom_Care Dial  *126# and select Lipa Na Bonga points. You will be asked to enter the Till No, the amount they want to pay and their service PIN.

#CustomerObsessionMonth 
#Tuinuane"
3194,2022-10-21 11:35:16+00:00,kizitolumosi,"@Safaricom_Care #Tuinuane
Paying billsjggx"
3195,2022-10-21 11:35:15+00:00,h_danny77,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane period"
3196,2022-10-21 11:35:15+00:00,sanguine_jay,"@Safaricom_Care *126# then press option 2 then option 1,, you enter the till number, 
#CustomerObsessionMonth #Tuinuane"
3197,2022-10-21 11:35:15+00:00,chesskariuki,"@Safaricom_Care Dial *126# go for option 2 lipa na Bonga points.Go for your desirable option either paying through till number or paybill.#CustomerObsessionMonth
#Tuinuane"
3198,2022-10-21 11:35:15+00:00,Mersh_q08,"@Safaricom_Care Nilibuy by ordering glovo
#Tuinuane 
#CustomerObsessionMonth"
3199,2022-10-21 11:35:14+00:00,BettyKanini2,"@Safaricom_Care #CustomerObsessionMonth #Tuinuane  dial *126#,select option 2 for lipa na bonga points and then choose option whether paybill etc"
3200,2022-10-21 11:35:14+00:00,DeejayMadsting1,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane
#CustomerObsessionMonth"
3201,2022-10-21 11:35:14+00:00,Killi8661,"@Safaricom_Care Dial *126# 
select lipa na bonga points
 select amount
#Tuinuane
#CustomerObsessionMonth"
3202,2022-10-21 11:35:14+00:00,Timmykemboi2,@Safaricom_Care Ukienda lipa na mpesa utaona option ya bonga points #tuinuane #CustomerObsessionMonth
3203,2022-10-21 11:35:13+00:00,osugo2542,@Safaricom_Care Dial *126# and select lipa na Bonga #Tuinuane #CustomerObsessionMonth
3204,2022-10-21 11:35:13+00:00,TheBleacher2,"@Safaricom_Care By dialing*126# 
Safaricom pamoja tuinuane #Tuinuane #CustomerObsessionMonth"
3205,2022-10-21 11:35:12+00:00,Madelline_254,"@Safaricom_Care *126#
Option 0 pamoja tuungane
Then select
#CustomerObsessionmonth"
3206,2022-10-21 11:35:12+00:00,theerealraf,@Safaricom_Care *126# sele  ct lipa na bonga #Tuinuane #CustomerObsessionMonth
3207,2022-10-21 11:35:12+00:00,DibrizzBrian,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3208,2022-10-21 11:35:11+00:00,Theuribtm,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then  okay
#Tuinuane
#CustomerObsessionMonth"
3209,2022-10-21 11:35:11+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth,.,,,"
3210,2022-10-21 11:35:11+00:00,CaptainDominicO,@Safaricom_Care I would love to participate in this helping Kenyans who are lacking with Bonga points was a good idea. Truly Safaricom Cares. #Tuinuane #CustomerObsessionMonth
3211,2022-10-21 11:35:11+00:00,Francisneneh,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No or Paybill no. , then amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3212,2022-10-21 11:35:11+00:00,Mr_Kifaki,@Safaricom_Care Good #CustomerObsessionMonth #tuinuane
3213,2022-10-21 11:35:09+00:00,FredOti254,"@Safaricom_Care #CustomerObsessionMonth #tuinuane
By transfering your bonga points by dialling *126#"
3214,2022-10-21 11:35:09+00:00,kizitolumosi,"@Safaricom_Care #Tuinuane
Paying billsjg"
3215,2022-10-21 11:35:09+00:00,sammymaryvic,"@Safaricom_Care Yes you can by dialing*126# and select lipa na bonga points and enter the Till number or paybill number for the person you want to pay for after  he or she has sent you the till number or paybill and account number
#Tuinuane
#CustomerObsessionMonth"
3216,2022-10-21 11:35:08+00:00,Kreem_kevin,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3217,2022-10-21 11:35:08+00:00,TeacherBunde,"@Safaricom_Care Dial *126#
Lipa na bonga points
Enter till/paybill number then OK.
#Tuinuane 
#CustomerObsessionMonth"
3218,2022-10-21 11:35:07+00:00,odeagard,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3219,2022-10-21 11:35:06+00:00,sekufinese,"@Safaricom_Care Dial *126#
Option 2.lipa na bonga
Option https://t.co/34DoCpLjh9 goods
#Tuinuane
#CustomerObsessionMonth"
3220,2022-10-21 11:35:06+00:00,a_kanyash,"@Safaricom_Care BY Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3221,2022-10-21 11:35:06+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth,..,,"
3222,2022-10-21 11:35:06+00:00,sirelvines,"@Safaricom_Care You dial *126#.......and then follow the guidelines as given.#CustomerObsessionMonth 
#tuinuane"
3223,2022-10-21 11:35:06+00:00,KaraniWesh,@Safaricom_Care #Tuinuane #CustomerObsessionMonth by going to a supermarket or restaurant and paying with bonga points.
3224,2022-10-21 11:35:05+00:00,njnderitu,"@Safaricom_Care #CustomerObsessionMonth
#Tuinuane
*126*2*1#
Enter Till number"
3225,2022-10-21 11:35:05+00:00,otungocolln,"@Safaricom_Care #CustomerObsessionMonth 
dial *126
select lipa na bonga points 
select amount"
3226,2022-10-21 11:35:05+00:00,siezake,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane
#CustomerObsessionMonth u"
3227,2022-10-21 11:35:04+00:00,AgumbaSteve,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay ,,their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3228,2022-10-21 11:35:04+00:00,Mzitoo2022,@Safaricom_Care .Dialing *126#  #Tuinuane #CustomerObsessionMonth
3229,2022-10-21 11:35:03+00:00,kizitolumosi,"@Safaricom_Care #Tuinuane
Paying billsnf"
3230,2022-10-21 11:35:03+00:00,EzekielKipnge10,"@Safaricom_Care *126#
#Tuinuane
#CustomerObsessionMonth"
3231,2022-10-21 11:35:03+00:00,le_professeurr,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3232,2022-10-21 11:35:03+00:00,i_am_vikki_,"@Safaricom_Care by dialing *126# and lipa na bonga points which is option 2
#CustomerObsessionMonth
#Tuinuane 

h"
3233,2022-10-21 11:35:03+00:00,FelixKarani99,@Safaricom_Care #CustomerObsessionMonth #Tuinuane *126*2*1#
3234,2022-10-21 11:35:03+00:00,Killi8661,"@Safaricom_Care Dial *126# 
select lipa na bonga points
 Enter the amount.
#Tuinuane
#CustomerObsessionMonth"
3235,2022-10-21 11:35:02+00:00,Young4Lil,"@Safaricom_Care *#Tuinuane #CustomerObsessionMonth
*126#
Option 0 pamoja tuungane
Donate any amount using bonga points to those in need or family,,.."
3236,2022-10-21 11:35:02+00:00,mwangangimwendw,@Safaricom_Care By dialing*126# and chosing lipa na bonga point option 2.#Tuinuane#CustomerObsessionMonth
3237,2022-10-21 11:35:02+00:00,DuncanRoticson,@Safaricom_Care Yoy dial *126# then lipa na bonga points...then choose either paybill or till number...and you proceed to pay #CustomerObsessionMonth #Tuinuane
3238,2022-10-21 11:35:02+00:00,fresha_machakos,@Safaricom_Care *126# #Tuinuane #CustomerObsessionMonth
3239,2022-10-21 11:35:01+00:00,chesskariuki,"@Safaricom_Care #CustomerObsessionMonth
#Tuinuane.Dial *126# go for option 2 lipa na Bonga points.Go for your desirable option either paying through till number or paybill."
3240,2022-10-21 11:35:01+00:00,wajikwaya,"@Safaricom_Care #Tuinuane
#CustomerObsessionMonth
*126# 
Unaenda lipa na bonga points
Then till"
3241,2022-10-21 11:35:01+00:00,JUST00H,"@Safaricom_Care Dial *126#
2-lipa na bonga points
3-buy goods
4enter till number
5.amount of bonga points then ok
#Tuinuane
#CustomerObsessionMonth"
3242,2022-10-21 11:35:01+00:00,kipronozz,@Safaricom_Care By dialing*126# and choose the payment options by buy goods #tuinuane#customerObessionMonth
3243,2022-10-21 11:35:01+00:00,KelvinLagat12,"@Safaricom_Care By dialing*126#,enter the till number or paybill 
#Tuinuane
#CustomerObsessionMonth"
3244,2022-10-21 11:35:01+00:00,IrunguWachirah,"@Safaricom_Care I can do that by dialling ""126# then selecting option 0 for pamoja tuungane and share the love..

#Tuinuane
#CustomerObsessionMonth"
3245,2022-10-21 11:35:00+00:00,Rastafarai254,"@Safaricom_Care 126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane
#CustomerObsessionMonth..'"
3246,2022-10-21 11:35:00+00:00,Champagne254_,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3247,2022-10-21 11:35:00+00:00,_3piqk,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3248,2022-10-21 11:34:59+00:00,BOmondiOloo,@Safaricom_Care *126# and select option 2. Lipa na bonga points #Tuinuane #CustomerObsessionMonth
3249,2022-10-21 11:34:59+00:00,DecentSharif,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga"". You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3250,2022-10-21 11:34:59+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth,..."
3251,2022-10-21 11:34:58+00:00,sankansr,"@Safaricom_Care *126# , then option 0 pamoja tuungane #CustomerObsessionMonth# tuinuane"
3252,2022-10-21 11:34:58+00:00,Mr_Kifaki,@Safaricom_Care Continue #CustomerObsessionMonth #tuinuane
3253,2022-10-21 11:34:58+00:00,Omwami002,"@Safaricom_Care Dial *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth,,..."
3254,2022-10-21 11:34:58+00:00,sen_s_e_i,@Safaricom_Care #Tuinuane #CustomerObsessionMonthusing my safaricomapp
3255,2022-10-21 11:34:58+00:00,MWAchuodho,"@Safaricom_Care Dial *126# then opt 2 for Lipa na Bonga Points 
then opt for buy goods or Paybill and cont.#Tuinuane#CustomerObsessionMonthh"
3256,2022-10-21 11:34:58+00:00,kizitolumosi,"@Safaricom_Care #Tuinuane
Paying billsbfd"
3257,2022-10-21 11:34:57+00:00,Alicia_millan1,@Safaricom_Care *126# option 2 lipa na bonga points #Tuinuane #CustomerObsessionMonth
3258,2022-10-21 11:34:57+00:00,Keziahshiqs,@Safaricom_Care *126*2*1# #CustomerObsessionMonth #Tuinuane
3259,2022-10-21 11:34:57+00:00,blairjonte,"@Safaricom_Care Dial*126# and follow prompts
#Tuinuane #CustomerObsessionMonth"
3260,2022-10-21 11:34:57+00:00,Mzitoo2022,@Safaricom_Care Dialing *126#  #Tuinuane #CustomerObsessionMonth.
3261,2022-10-21 11:34:56+00:00,Young4Lil,"@Safaricom_Care *#Tuinuane #CustomerObsessionMonth
*126#
Option 0 pamoja tuungane
Donate any amount using bonga points to those in need or family,.."
3262,2022-10-21 11:34:56+00:00,Safaricom_Care,"@lucas81717327 Hey Lucas, to deregister your details from the line that you no longer use kindly visit the nearest safaricom shop with your original ID for assistance. To locate our shops and working hours use: https://t.co/si5k1lDPzl or dial *456#ok, select find, select shop near me.^HM"
3263,2022-10-21 11:34:55+00:00,Battozz,"@Safaricom_Care You got dial *126# hapo kwa buy goods
#CustomerObsessionMonth #Tuinuane"
3264,2022-10-21 11:34:55+00:00,Johntezmaguire,"@Safaricom_Care Dial *126# then select  lipa na bonga ,then you enter till number and amount to be paid and you enter your pin
#CustomerObsessionMonth #Tuinuane"
3265,2022-10-21 11:34:54+00:00,SijuiNaitwa,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No or Paybill no. , then amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3266,2022-10-21 11:34:54+00:00,Mpenda18,"@Safaricom_Care #Tuinuane #CustomerObsessionMonth
By dialling *126#..."
3267,2022-10-21 11:34:53+00:00,Rastafarai254,"@Safaricom_Care 126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane*
#CustomerObsessionMonth"
3268,2022-10-21 11:34:53+00:00,daveshapel1,"@Safaricom_Care By using mpesa app you can lipa na mpesa and chiose bonga points option
#Tuinuane #CustomerObsessionMonth"
3269,2022-10-21 11:34:53+00:00,damtumy,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No or Paybill no.  then amount you want  to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3270,2022-10-21 11:34:52+00:00,ndavuti_,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then confirm ok
#Tuinuane
#CustomerObsessionMonth"
3271,2022-10-21 11:34:52+00:00,a_kanyash,"@Safaricom_Care Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3272,2022-10-21 11:34:52+00:00,i_am_vikki_,"@Safaricom_Care by dialing *126# and lipa na bonga points which is option 2
#CustomerObsessionMonth
#Tuinuane 
j"
3273,2022-10-21 11:34:52+00:00,kizitolumosi,"@Safaricom_Care #Tuinuane
Paying billshds"
3274,2022-10-21 11:34:51+00:00,sanguine_jay,"@Safaricom_Care *126# then press option 2 then option 1,, you enter the till number.. 
#CustomerObsessionMonth #Tuinuane"
3275,2022-10-21 11:34:51+00:00,ZakariaHusseinH,@Safaricom_Care #Tuinuane #CustomerObsessionMonth
3276,2022-10-21 11:34:51+00:00,Killi8661,"@Safaricom_Care Dial *126# 
select lipa na bonga pointsfrom the menu
 select the amount.
#Tuinuane
#CustomerObsessionMonth"
3277,2022-10-21 11:34:50+00:00,Young4Lil,"@Safaricom_Care *#Tuinuane #CustomerObsessionMonth
*126#
Option 0 pamoja tuungane
Donate any amount using bonga points to those in need or family,,"
3278,2022-10-21 11:34:50+00:00,Theuribtm,"@Safaricom_Care *126#
Lipa na bonga points 
Enter the till number or paybill 
Then ok
#Tuinuane
#CustomerObsessionMonth"
3279,2022-10-21 11:34:50+00:00,theerealraf,@Safaricom_Care *126#   select lipa na bonga #Tuinuane #CustomerObsessionMonth
3280,2022-10-21 11:34:49+00:00,EstherKemuma5,"@Safaricom_Care #CustomerObsessionMonth
#TuinuaneDial *126# go for option 2 lipa na Bonga points.Go for your desirable option either paying through till number or paybill."
3281,2022-10-21 11:34:49+00:00,jjemonjenga,"@Safaricom_Care *126# option 0 then option 4
#Tuinuane
#CustomerObsessionMonth"
3282,2022-10-21 11:34:49+00:00,sporty_trina,@Safaricom_Care You dial *126# and select lipa na bonga #Tuinuane #CustomerObsessionMonth
3283,2022-10-21 11:34:49+00:00,BabuHoseah,"@Safaricom_Care Dial  *126# and select Lipa Na Bonga .  enter the Till No, the amount you want to pay and then input your service PIN.#CustomerObsessionMonth 
#Tuinuane"
3284,2022-10-21 11:34:48+00:00,mwangikibocha,"@Safaricom_Care You dial
*126#
Lipa na bonga points 
Enter the till number or paybill 
#Tuinuane 
#CustomerObsessionMonth"
3285,2022-10-21 11:34:48+00:00,_iDismas,@Safaricom_Care #Tuinuane #CustomerObsessionMonth by dialling *126# then follow prompts
3286,2022-10-21 11:34:48+00:00,danielmutunga5,@Safaricom_Care *126# pap. #Tuinuane #CustomerObsessionMonth
3287,2022-10-21 11:34:48+00:00,Rastafarai254,"@Safaricom_Care 126#
Lipa na bonga points 
Enter the till number or paybill 
Ok 
#Tuinuane
#CustomerObsessionMonth..."
3288,2022-10-21 11:34:48+00:00,SnrBlac,@Safaricom_Care *126# select lipa na bonga #Tuinuane #CustomerObsessionMonth
3289,2022-10-21 11:34:48+00:00,MRLEFT254,"@Safaricom_Care Just Dial  *126# and select “Lipa Na Bonga “. You will be asked to enter the Till No, the amount they want to pay and their service PIN.#CustomerObsessionMonth 
#Tuinuane"
3290,2022-10-21 11:34:48+00:00,FAITHCH84271177,"@Safaricom_Care #Tuinuane #CustomerObsessionMonth
After buying food you dial *126# and select bonga where you will enter the till and the amount"
